Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
25566675,Piecing Me Together,Renée Watson,"Watson, Renée",,"=""""","=""""",5,4.09,Bloomsbury,Kindle Edition,277,2017,2017,2020/08/17,2020/08/14,"books-for-children, contemporary, favorite-moms, friendship, liked-it-but-i-am-not-sure, loved-the-protagonist, made-me-cry, poc-rep, really-liked-it, verging-on-five-stars, writing-to-die-for, young-adult, why-no-hype","books-for-children (#75), contemporary (#131), favorite-moms (#17), friendship (#24), liked-it-but-i-am-not-sure (#87), loved-the-protagonist (#58), made-me-cry (#60), poc-rep (#13), really-liked-it (#135), verging-on-five-stars (#22), writing-to-die-for (#33), young-adult (#209), why-no-hype (#43)",read,I am broken to find out that more people aren't reading this book. Truly disappointing ,,,1,,,0,,,,,
40148146,Love From A to Z,S.K. Ali,"Ali, S.K.",,"=""""","=""""",5,4.14,Salaam Reads,Kindle Edition,384,2019,2019,2020/08/17,2020/08/09,"2020, all-time-favourites, books-i-own, characters-that-hold-my-heart, contemporary, family, friendship, hopefully-more-to-come, i-need-a-movie, islamic, loved-the-protagonist, made-me-cry, muslim-protagonist, otp, poc-rep, worth-the-hype, young-adult","2020 (#5), all-time-favourites (#32), books-i-own (#38), characters-that-hold-my-heart (#44), contemporary (#130), family (#49), friendship (#23), hopefully-more-to-come (#14), i-need-a-movie (#31), islamic (#5), loved-the-protagonist (#57), made-me-cry (#59), muslim-protagonist (#20), otp (#3), poc-rep (#12), worth-the-hype (#14), young-adult (#208)",read,"Meet my new favorite book. <br/><br/>Stop staring and pick it up already, please!",,,1,,,0,,,,,
40024713,The Unseeing Idol of Light,K.R.  Meera,"Meera, K.R.",Ministhy S.,"=""""","=""""",4,4.03,Hamish Hamilton,Kindle Edition,304,2018,2008,2020/08/07,2020/08/03,"2020, books-i-own, contemporary, e-n-d-i-n-g, indian-author-books, malayalam-books, translated-reads, woah-stuff, writing-to-die-for, translations, suspense-thriller-mystery, romance-lovey-dovey, really-liked-it, real-problems, male-pov","2020 (#4), books-i-own (#37), contemporary (#129), e-n-d-i-n-g (#22), indian-author-books (#69), malayalam-books (#2), translated-reads (#1), woah-stuff (#4), writing-to-die-for (#32), translations (#2), suspense-thriller-mystery (#45), romance-lovey-dovey (#155), really-liked-it (#134), real-problems (#5), male-pov (#23)",read,,,,1,,,0,,,,,
52978435,A Promised Land,Khadija Mastur,"Mastur, Khadija",Daisy Rockwell,"=""0670090352""","=""9780670090358""",3,3.66,Penguin Classics ,Hardcover,227,2019,,2020/08/01,2020/06/22,"abuse, books-i-own, contemporary, family, historical-fiction, liked-it-but-i-am-not-sure, partition-books, indian-author-books, real-problems, translations, meh-writing","abuse (#3), books-i-own (#36), contemporary (#128), family (#48), historical-fiction (#23), liked-it-but-i-am-not-sure (#86), partition-books (#1), indian-author-books (#68), real-problems (#4), translations (#1), meh-writing (#1)",read,"You know how they say the beauty of the original book is lost in translation? Well, I experienced it for the first time now. While Daisy Rockwell has done a splendid job of translating Mastur's book, I feel like this book would have been much much better had I read the original Urdu version.<br/><br/>The Promised Land is all about a found-family trying to cope up with each other while living in dire political circumstances. Sajidah is taken to a mansion by two friendly-looking strangers from a refugee camp in Pakistan. While they were decent people with good intentions, Sajidah has a hard time adjusting to her new life, especially with the new people around her.<br/><br/>My biggest problem with this book was how the writing conflicted itself each time. One moment Sajidah is very caring and emotional towards Taji, the household servant. But in the next, she'd say something rude and condescending to put her in her place. There were many such conflicting personalities throughout the vents in this book which just didn't sit right by me.<br/><br/>I didn't like the main character Sajidah, tbh. <br/><br/>I did not like how the book tried to imply that 'educated' people did not have to do household work, that servants are always lower than the people who are educated. This was implied many times, which seemed odd for a book that seemed to put a lot of emphasis on modern thinking.<br/><br/>While the characters themselves aren't deep, the plot is more about the politicl tension and how one's surroundings and circumstances shape the way they live. <br/><br/>This story provided a good background of Indians who were forced to migrate due to the partiton. But the writing and the characters didn't leave a lasting impact on me, so I'm afraid this book would soon be forgotten.",,,1,,,0,,,,,
20651630,Girls Hostel - Unspoken Memories,Deepanshu Saini,"Saini, Deepanshu",Vinita Gupta,"=""8192851869""","=""9788192851860""",4,3.65,omji publishing house,Paperback,160,2014,2014,,2016/10/27,to-read,to-read (#31),to-read,,,,0,,,0,,,,,
48805431,When Dusk falls The Stars Rise,Izza Maryam,"Maryam, Izza",,"=""""","=""9788188020812""",0,3.50,Lipi Publications,Paperback,58,2017,,,2020/07/16,to-read,to-read (#776),to-read,,,,0,,,0,,,,,
49630951,"My Calamity Jane (The Lady Janies, #3)",Cynthia Hand,"Hand, Cynthia","Brodi Ashton, Jodi Meadows","=""0062652818""","=""9780062652812""",0,3.64,HarperTeen,Hardcover,544,2020,2020,,2020/07/14,to-read,to-read (#775),to-read,,,,0,,,0,,,,,
14569052,Purple Hibiscus,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""1616202416""","=""9781616202415""",0,4.17,Algonquin Books,Paperback,336,2012,2003,,2020/06/22,to-read,to-read (#774),to-read,,,,0,,,0,,,,,
37939864,The Muslims,Zanib Mian,"Mian, Zanib",,"=""0993564429""","=""9780993564420""",0,4.43,Sweet Apple Publishers,Paperback,164,2017,,,2020/06/07,to-read,to-read (#773),to-read,,,,0,,,0,,,,,
38330854,The Perfect Nanny,Leïla Slimani,"Slimani, Leïla",Sam Taylor,"=""""","=""""",0,3.40,Penguin Books,Paperback,228,2018,2016,,2020/05/28,to-read,to-read (#772),to-read,,,,0,,,0,,,,,
6978117,Zohra,Zeenuth Futehally,"Futehally, Zeenuth",Rummana Denby,"=""0195667166""","=""9780195667165""",0,3.42,"Oxford University Press, USA",Hardcover,263,2004,2004,,2020/05/27,to-read,to-read (#771),to-read,,,,0,,,0,,,,,
29405192,"The Raven King (The Raven Cycle, #4)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""""","=""""",2,4.22,Scholastic Fiction,Kindle Edition,464,2016,2016,2020/05/17,2020/05/01,"adventure, books-in-series, characters-that-hold-my-heart, could-have-been-better, friendship, fantasy, over-hyped, young-adult","adventure (#50), books-in-series (#109), characters-that-hold-my-heart (#43), could-have-been-better (#58), friendship (#22), fantasy (#52), over-hyped (#29), young-adult (#207)",read,"Well, that taught me not to believe in hype.<br/><br/>Seriously people,<b> what semblance of a story did you find in this book?</b> All of it, except the last chapter and the epilogue, were absolutely unnecessary. The author could have saved a lot of trees had only she been a bit lazy to not write so much filler stuff that contributed NOTHING to the plot.<br/><br/>Besides, have you taken a moment to actually inspect the plot? The whole <i>concept</i> of this series? I would be happy to find at least one companion who thinks that <b>the whole idea of this series is ridiculous.</b> And I would be happy to find at least one another person who confesses that they did not understand what the author was saying at times.<br/><br/>Albeit, I have to admit, the writing was enchanting in places. The characters, I've grown to love. I loved all of them, and the new addition to this gang of weirdos, Henry Cheng, was also delightful, but again, completely out of the blue. <b>My favorite is Gansey</b> [I am an Ironman fan okay?]. I used to hate Adam in like, the second and third books. But he's changed for the better now. I also love Blue, but we'll pretend that her character arc was not confusing because she isn't the same person she was in the first books. As for Ronan, the author knew we'd love him. We know we all love him. Ronan knows we love him. Nuff said. I did not expect such three-dimensional characters from the author of [b:Shiver|6068551|Shiver (The Wolves of Mercy Falls, #1)|Maggie Stiefvater|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409283154l/6068551._SX50_.jpg|6244926].<br/><br/>In fact, I did not expect anything at all, <b>except that ending.</b> We knew from the very first chapter of the first book that this was how it was going to end. But if it had ended any other way, I would have one-starred the book. What can I say? I like the cheesy happily-ever-afters. <br/><br/>Hmmph. Would I still read the follow-up series? Probably. Just for the characters.",,,1,,,0,,,,,
2288144,Khadija,Reşit Haylamaz,"Haylamaz, Reşit",,"=""1597841218""","=""9781597841214""",4,4.17,Tughra Books,Paperback,143,2008,2007,2020/05/17,2020/05/17,"auto-biographies-and-memoirs, islamic, really-liked-it","auto-biographies-and-memoirs (#26), islamic (#4), really-liked-it (#133)",read,"The amazingly true story of Khadija r.a, albeit could have been written a bit more persuasively.",,,1,,,0,,,,,
13013007,"Love, InshAllah: The Secret Love Lives of American Muslim Women",Nura Maznavi,"Maznavi, Nura",Ayesha Mattu,"=""1593764286""","=""9781593764289""",0,3.83,Soft Skull Press,Paperback,290,2012,2012,,2020/05/03,to-read,to-read (#770),to-read,,,,0,,,0,,,,,
43212927,How to Build a Heart,Maria Padian,"Padian, Maria",,"=""161620849X""","=""9781616208493""",4,4.11,Algonquin Young Readers,Hardcover,352,2020,2020,2020/04/10,2020/04/09,"2020, contemporary, family, favorite-moms, favorite-siblings, friendship, hopefully-more-to-come, i-didnt-get-the-point, liked-it-but-i-am-not-sure, netgalley, poc-rep, real-problems, really-liked-it, verging-on-five-stars, young-adult, writing-to-die-for, why-no-hype","2020 (#3), contemporary (#127), family (#46), favorite-moms (#15), favorite-siblings (#11), friendship (#18), hopefully-more-to-come (#13), i-didnt-get-the-point (#70), liked-it-but-i-am-not-sure (#84), netgalley (#16), poc-rep (#11), real-problems (#3), really-liked-it (#131), verging-on-five-stars (#21), young-adult (#203), writing-to-die-for (#31), why-no-hype (#42)",read,"This was a really heartwarming story about a half-Puerto Rican girl living in poverty with her mom and younger brother. I did not expect the delight I felt while reading this book.<br/><br/>Izzy's story was unique and fantastically told. The humor, relatable factor, structured plot, and the well-developed characters in this book speak volumes about the author's ability to narrate. Even though I couldn't sympathize with every decision Izzy took, it was easy to see why she did what she did, because that's how realistic her character was. Her curiosity about her paternal family, the stigma and stereotypes she faced because of her heritage, and the stark contrast of her pretend-life as a rich guy's girlfriend versus her actual hidden reality - there is a lot to learn from this book. The togetherness of the people, the family and bonding presented, and the very real issues of abuse and racism; it is all handled delicately and with the right approach. I definitely recommend this to everybody. An author I'd definitely read more of!",,,1,,,0,,,,,
17378508,"Blue Lily, Lily Blue (The Raven Cycle, #3)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545424968""","=""9780545424967""",4,4.24,Scholastic Press,Hardcover,391,2014,2014,2020/04/30,2020/04/29,"adventure, books-in-series, characters-that-hold-my-heart, family, friendship, fantasy, loved-the-protagonist, really-liked-it, young-adult","adventure (#49), books-in-series (#108), characters-that-hold-my-heart (#42), family (#47), friendship (#21), fantasy (#51), loved-the-protagonist (#56), really-liked-it (#132), young-adult (#206)",read,,,,1,,,0,,,,,
51588815,The Marriage Game,Sara Desai,"Desai, Sara",,"=""0593100565""","=""9780593100561""",0,3.51,Berkley,Paperback,338,2020,2020,,2020/04/30,to-read,to-read (#769),to-read,,,,0,,,0,,,,,
50623024,The Royal Abduls,Ramiza Shamoun Koya,"Koya, Ramiza Shamoun",,"=""1942436416""","=""9781942436416""",0,3.92,,Paperback,304,2020,2020,,2020/04/29,to-read,to-read (#768),to-read,,,,0,,,0,,,,,
17347389,"The Dream Thieves (The Raven Cycle, #2)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545424941""","=""9780545424943""",4,4.21,Scholastic Press,Hardcover,439,2013,2013,2020/04/26,2020/04/19,"adventure, books-in-series, characters-that-hold-my-heart, fantasy, favorite-siblings, friendship, favorite-moms, loved-the-protagonist, young-adult","adventure (#48), books-in-series (#107), characters-that-hold-my-heart (#41), fantasy (#50), favorite-siblings (#12), friendship (#20), favorite-moms (#16), loved-the-protagonist (#55), young-adult (#205)",read,,,,1,,,0,,,,,
45294613,Dear Edward,Ann Napolitano,"Napolitano, Ann",,"=""198485478X""","=""9781984854780""",0,4.11,Dial Press,Hardcover,340,2020,2020,,2020/04/19,to-read,to-read (#767),to-read,,,,0,,,0,,,,,
17675462,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545424925""","=""9780545424929""",3,4.04,Scholastic Press,Hardcover,409,2012,2012,2020/04/19,2020/04/12,"books-in-series, fantasy, friendship, i-didnt-get-the-point, liked-it-but-i-am-not-sure, over-hyped, young-adult","books-in-series (#106), fantasy (#49), friendship (#19), i-didnt-get-the-point (#71), liked-it-but-i-am-not-sure (#85), over-hyped (#28), young-adult (#204)",read,"I must admit, I was a bit disappointed.<br/><br/><b>3.5/5 stars",,,1,,,0,,,,,
